image,image_name,MAP,UQ[VR],UQ[IE],UQ[MI],UQ[TR],UQ[PS],MAP[50],MAP[75],MAP[Small],MAP[Medium],MAP[Large],MAR[1],MAR[5],MAR[100],MAR[Small],MAR[Medium],MAR[Large]
95,dataset/origimg/org/image_top467.jpg,0.4914907217025757,0.0,0.4255813333333333,0.10629288163593303,501470.37693995883,8475.1010527858,0.4914907217025757,-1.0,-1.0,0.8396104574203491,0.5714285969734192,0.1666666716337204,0.7666666507720947,0.8999999761581421,-1.0,0.8500000238418579,1.0
96,dataset/origimg/org/image_top48.jpg,0.38750529289245605,0.0,0.2906852173913043,0.046447251275145575,338236.9356818739,6142.659695758669,0.38750529289245605,-1.0,-1.0,0.3771614134311676,0.5741204023361206,0.02857142873108387,0.3857142925262451,0.6642857193946838,-1.0,0.4124999940395355,1.0
97,dataset/origimg/org/image_top110.jpg,0.625,0.0,0.45940200000000003,0.0971772168205087,334337.75434101577,6850.69576350268,0.625,-1.0,-1.0,-1.0,0.625,0.5,1.0,1.0,-1.0,-1.0,1.0
98,dataset/origimg/org/image_top198.jpg,0.6687725186347961,0.0,0.23904363636363637,0.04742627830175643,553816.7451460724,8880.491907322154,0.6687725186347961,-1.0,-1.0,-1.0,0.6687725186347961,0.25,0.9750000238418579,0.9750000238418579,-1.0,-1.0,0.9750000238418579
99,dataset/origimg/org/image_top190.jpg,0.38461539149284363,0.0,0.38856199999999996,0.09650102797089641,676363.3831518944,12158.699984375806,0.38461539149284363,-1.0,-1.0,-1.0,0.38461539149284363,0.25,1.0,1.0,-1.0,-1.0,1.0
100,dataset/origimg/org/image_top213.jpg,0.8262958526611328,0.0,0.27817909090909093,0.05437327130627229,624610.2020887741,9911.179185580237,0.8262958526611328,-1.0,-1.0,1.0,1.0,0.5,1.0,1.0,-1.0,1.0,1.0
101,dataset/origimg/org/image_top317.jpg,0.9718447923660278,0.0,0.157659375,0.04188977362829486,149742.88412278856,4070.334769145296,0.9718447923660278,-1.0,-1.0,1.0,0.9976703524589539,0.25,0.987500011920929,1.0,-1.0,1.0,1.0
102,dataset/origimg/org/image_top339.jpg,0.9048817157745361,0.0,0.27556222222222226,0.05408370377656884,464032.8013097404,9438.329317213294,0.9048817157745361,-1.0,-1.0,-1.0,0.9048817157745361,0.5,1.0,1.0,-1.0,-1.0,1.0
103,dataset/origimg/org/image_top35.jpg,0.585019588470459,0.0,0.25678375,0.06615478619725093,814808.8773515469,15009.58836712513,0.585019588470459,-1.0,-1.0,1.0,-1.0,0.6499999761581421,1.0,1.0,-1.0,1.0,-1.0
104,dataset/origimg/org/image_open52.jpg,0.18797947466373444,0.0,0.4169378571428571,0.06264706326218332,456304.75347574515,8228.6208471764,0.18797947466373444,-1.0,0.15841583907604218,0.2245352417230606,0.537548840045929,0.10999999940395355,0.3199999928474426,0.3799999952316284,0.15000000596046448,0.2666666805744171,0.949999988079071
105,dataset/origimg/org/image_top306.jpg,0.44993504881858826,0.0,0.25556999999999996,0.05889631859135114,704251.803006625,10285.431509480866,0.44993504881858826,-1.0,-1.0,0.8008154034614563,0.25131651759147644,0.1666666716337204,0.75,0.8833333253860474,-1.0,0.824999988079071,1.0
106,dataset/origimg/org/image_top495.jpg,0.4178207516670227,0.0,0.2942060000000001,0.07990478083667496,382180.8371726028,7708.316905122352,0.4178207516670227,-1.0,-1.0,0.8200699687004089,0.10519801825284958,0.11666666716337204,0.7166666388511658,0.75,-1.0,0.875,0.5
107,dataset/origimg/org/image_top210.jpg,0.729257345199585,0.0,0.40908916666666667,0.09125138979041765,685080.9446752683,12510.431447214141,0.729257345199585,-1.0,-1.0,-1.0,0.729257345199585,0.42500001192092896,0.9750000238418579,1.0,-1.0,-1.0,1.0
108,dataset/origimg/org/image_open49.jpg,0.2994871437549591,0.0,0.2692746666666667,0.045759809224394696,340237.2265275897,7085.222338029836,0.2994871437549591,-1.0,-1.0,0.40746015310287476,0.4914036989212036,0.07000000029802322,0.44999998807907104,0.5400000214576721,-1.0,0.42500001192092896,1.0
109,dataset/origimg/org/image_top43.jpg,0.48636749386787415,0.0,0.4769453333333333,0.04833883460042596,480816.5791429116,7774.453832679545,0.48636749386787415,-1.0,-1.0,0.8190702795982361,-1.0,0.125,0.625,0.8500000238418579,-1.0,0.8500000238418579,-1.0
110,dataset/origimg/org/image_top263.jpg,0.5221379399299622,0.0,0.2761530769230769,0.06601299934373965,339165.50665718043,6826.6126555283945,0.5221379399299622,-1.0,-1.0,0.7751892805099487,0.4364878237247467,0.10000000149011612,0.8999999761581421,0.8999999761581421,-1.0,0.800000011920929,1.0
111,dataset/origimg/org/image_top409.jpg,0.2372782826423645,0.0,0.5075963636363636,0.08542335802402469,304611.2907134708,6322.655314923163,0.2372782826423645,-1.0,-1.0,0.19524753093719482,0.6060606241226196,0.11249999701976776,0.4000000059604645,0.4625000059604645,-1.0,0.28333333134651184,1.0
112,dataset/origimg/org/image_top413.jpg,0.6524270176887512,0.0,0.25828411764705883,0.06309595153645857,296289.5844930592,5782.757544180167,0.6524270176887512,-1.0,-1.0,-1.0,0.6524270176887512,0.14000000059604645,0.699999988079071,0.9300000071525574,-1.0,-1.0,0.9300000071525574
113,dataset/origimg/org/image_top600.jpg,0.15263915061950684,0.0,0.438125,0.10569659111334495,589410.908642528,13171.336952153908,0.15263915061950684,-1.0,-1.0,0.38092756271362305,-1.0,0.07500000298023224,0.42500001192092896,0.42500001192092896,-1.0,0.42500001192092896,-1.0
114,dataset/origimg/org/image_top40.jpg,-1.0,0.0,0.47801714285714286,0.11601698024921488,563227.1683821834,12273.18985113704,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
115,dataset/origimg/org/image_open25.jpg,0.1789378970861435,0.0,0.40422111111111114,0.056265745935381486,548883.630382581,9657.58749290603,0.1789378970861435,-1.0,-1.0,0.6798679828643799,-1.0,0.10000000149011612,0.6499999761581421,0.699999988079071,-1.0,0.699999988079071,-1.0
116,dataset/origimg/org/image_top145.jpg,0.1550736278295517,0.0,0.31886545454545456,0.08041373323720691,475162.0160338375,7103.105337118738,0.1550736278295517,-1.0,-1.0,0.019801979884505272,0.30858322978019714,0.10000000149011612,0.4000000059604645,0.42500001192092896,-1.0,0.05000000074505806,0.800000011920929
117,dataset/origimg/org/image_top179.jpg,0.8407115340232849,0.0,0.30247999999999997,0.056913377916379265,330510.028048336,7289.313792201505,0.8407115340232849,-1.0,-1.0,1.0,0.749879002571106,0.375,1.0,1.0,-1.0,1.0,1.0
118,dataset/origimg/org/image_top295.jpg,0.258549302816391,0.0,0.23885,0.042267404332290585,320206.1566827423,4956.6807889504025,0.258549302816391,-1.0,-1.0,0.5255999565124512,-1.0,0.07500000298023224,0.4625000059604645,0.550000011920929,-1.0,0.550000011920929,-1.0
119,dataset/origimg/org/image_top318.jpg,0.32064804434776306,0.0,0.42062499999999997,0.09009419027390882,387835.551242982,7687.448358108503,0.32064804434776306,-1.0,-1.0,0.6336633563041687,-1.0,0.0833333358168602,0.5833333134651184,0.6333333253860474,-1.0,0.6333333253860474,-1.0
120,dataset/origimg/org/image_top33.jpg,-1.0,0.0,0.43087000000000003,0.10289354446564669,845814.6042802383,17350.28806387563,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
121,dataset/origimg/org/image_open32.jpg,-1.0,0.0,0.39910600000000007,0.1270637347228207,609097.006107284,10363.175450367504,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
122,dataset/origimg/org/image_top34.jpg,0.5392966866493225,0.0,0.39657875,0.11991060691392824,519387.3013673653,9071.209455356304,0.5392966866493225,-1.0,-1.0,1.0,-1.0,0.44999998807907104,1.0,1.0,-1.0,1.0,-1.0
123,dataset/origimg/org/image_top514.jpg,0.12593525648117065,0.0,0.30167,0.0555404663259195,486332.8321012252,11761.551181684172,0.12593525648117065,-1.0,-1.0,0.2656294107437134,-1.0,0.05999999865889549,0.2800000011920929,0.30000001192092896,-1.0,0.30000001192092896,-1.0
124,dataset/origimg/org/image_top506.jpg,0.3947898745536804,0.0,0.395090909090909,0.05965266896343761,214645.81260486718,3602.787146108126,0.3947898745536804,-1.0,-1.0,0.5049505233764648,0.45235148072242737,0.20000000298023224,0.48750001192092896,0.5,-1.0,0.5,0.5
125,dataset/origimg/org/image_open51.jpg,0.10629075765609741,0.0,0.43825222222222227,0.10188172861645259,426660.45035462483,9790.57033874784,0.10629075765609741,-1.0,-1.0,0.10891088843345642,0.49753859639167786,0.03333333507180214,0.20000000298023224,0.20000000298023224,-1.0,0.10000000149011612,1.0
126,dataset/origimg/org/image_top348.jpg,0.9384356737136841,0.0,0.07829666666666667,0.01809519960279349,171131.8712397708,4665.3499733378185,0.9384356737136841,-1.0,-1.0,1.0,0.9116953611373901,0.22499999403953552,1.0,1.0,-1.0,1.0,1.0
127,dataset/origimg/org/image_top52.jpg,0.7428444623947144,0.0,0.306095625,0.08111390893359605,233462.97007284855,5946.242862926752,0.7428444623947144,-1.0,-1.0,0.9306930899620056,-1.0,0.16249999403953552,0.862500011920929,0.9375,-1.0,0.9375,-1.0
128,dataset/origimg/org/image_top313.jpg,0.6389182209968567,0.0,0.3788592307692307,0.07252412936374003,238221.6009650432,4997.233403304696,0.6389182209968567,-1.0,-1.0,-1.0,0.6389182209968567,0.2750000059604645,1.0,1.0,-1.0,-1.0,1.0
129,dataset/origimg/org/image_top7.jpg,-1.0,0.0,0.39344714285714283,0.11539906292749523,1059858.2559031795,19343.329904179664,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
130,dataset/origimg/org/image_top90.jpg,0.015121512115001678,0.0,0.5257681818181819,0.10789063193993606,782486.8246282465,10871.34020309974,0.015121512115001678,-1.0,-1.0,-1.0,0.015121512115001678,0.0,0.20000000298023224,0.20000000298023224,-1.0,-1.0,0.20000000298023224
131,dataset/origimg/org/image_top189.jpg,0.6556655764579773,0.0,0.2651615384615385,0.06477906276826748,373551.8377972096,6139.545938348624,0.6556655764579773,-1.0,-1.0,0.8657865524291992,0.32258063554763794,0.3333333432674408,0.7333333492279053,0.9166666865348816,-1.0,0.875,1.0
132,dataset/origimg/org/image_top62.jpg,0.9680967926979065,0.0,0.32445636363636365,0.05700199604729237,541366.9561852465,9459.996511498317,0.9680967926979065,-1.0,-1.0,1.0,-1.0,0.949999988079071,1.0,1.0,-1.0,1.0,-1.0
133,dataset/origimg/org/image_top165.jpg,0.0,0.0,0.4842977777777778,0.0869181023471711,263422.9435332474,5795.110581796859,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0
134,dataset/origimg/org/image_open47.jpg,0.2436663955450058,0.0,0.31466588235294113,0.04970010377474123,223959.032709067,4588.579279180322,0.2436663955450058,-1.0,-1.0,0.33362850546836853,0.365056574344635,0.0416666679084301,0.34166666865348816,0.5166666507720947,-1.0,0.41999998688697815,1.0
135,dataset/origimg/org/image_top303.jpg,0.4429784119129181,0.0,0.31996428571428565,0.06459364700881859,402165.24981592846,6167.414623022566,0.4429784119129181,-1.0,-1.0,0.7606289982795715,0.4031350314617157,0.1666666716337204,0.7333333492279053,0.8333333134651184,-1.0,0.800000011920929,0.8500000238418579
136,dataset/origimg/org/image_top297.jpg,0.9349352717399597,0.0,0.34963181818181815,0.061685113890583135,299459.5366160751,7515.78058124973,0.9349352717399597,-1.0,-1.0,-1.0,0.9349352717399597,0.5,1.0,1.0,-1.0,-1.0,1.0
137,dataset/origimg/org/image_top586.jpg,0.3428402543067932,0.0,0.36617222222222223,0.07754592707361205,609896.0592192033,8550.319982743833,0.3428402543067932,-1.0,-1.0,0.014851485379040241,1.0,0.3333333432674408,0.3333333432674408,0.3499999940395355,-1.0,0.02500000037252903,1.0
138,dataset/origimg/org/image_top371.jpg,0.47151678800582886,0.0,0.5225694117647057,0.09069595891911045,467093.65965330444,8138.612523684167,0.47151678800582886,-1.0,-1.0,0.7755475640296936,0.47438767552375793,0.15000000596046448,0.6833333373069763,0.9333333373069763,-1.0,0.8999999761581421,0.949999988079071
139,dataset/origimg/org/image_open7.jpg,0.28936246037483215,0.0,0.3659227272727273,0.09068729070844536,618541.9873643062,9849.411605158422,0.28936246037483215,-1.0,-1.0,0.8415841460227966,-1.0,0.25,0.8500000238418579,0.8500000238418579,-1.0,0.8500000238418579,-1.0
140,dataset/origimg/org/image_top499.jpg,0.7691119909286499,0.0,0.23446499999999998,0.06812566050304324,563721.6456568866,9237.965323536902,0.7691119909286499,-1.0,-1.0,-1.0,0.7691119909286499,0.5,0.949999988079071,0.9750000238418579,-1.0,-1.0,0.9750000238418579
141,dataset/origimg/org/image_top113.jpg,0.4236414134502411,0.0,0.31891250000000004,0.07276262591508763,499473.65654295497,8499.24566371592,0.4236414134502411,-1.0,-1.0,0.5796204805374146,0.5014470815658569,0.15000000596046448,0.800000011920929,0.824999988079071,-1.0,0.6499999761581421,1.0
142,dataset/origimg/org/image_top42.jpg,0.4613359272480011,0.0,0.38893375,0.05203306951970485,252495.1434184404,3373.0200355231277,0.4613359272480011,-1.0,-1.0,0.6822253465652466,0.2931268513202667,0.12999999523162842,0.550000011920929,0.75,-1.0,0.6833333373069763,0.8500000238418579
143,dataset/origimg/org/image_top53.jpg,0.3470304608345032,0.0,0.20186799999999996,0.055785255903160004,432820.04508820304,7602.374859663385,0.3470304608345032,-1.0,-1.0,0.41584157943725586,0.39188238978385925,0.0833333358168602,0.46666666865348816,0.5083333253860474,-1.0,0.4099999964237213,1.0
144,dataset/origimg/org/image_top156.jpg,0.5912067890167236,0.0,0.34809999999999997,0.10806748691581772,639568.5786532105,11303.834146127227,0.5912067890167236,-1.0,-1.0,0.8404277563095093,0.5960947275161743,0.23333333432674408,0.8333333134651184,0.9166666865348816,-1.0,0.875,1.0
145,dataset/origimg/org/image_top27.jpg,0.3766883611679077,0.0,0.44140363636363633,0.1156368361896265,353249.71327560203,7287.408183368595,0.3766883611679077,-1.0,-1.0,-1.0,0.3766883611679077,0.20000000298023224,1.0,1.0,-1.0,-1.0,1.0
146,dataset/origimg/org/image_open40.jpg,0.4890901446342468,0.0,0.36348454545454545,0.057266234876763564,392649.3666810118,5119.339645256039,0.4890901446342468,-1.0,-1.0,0.8393669724464417,-1.0,0.20000000298023224,0.875,0.875,-1.0,0.875,-1.0
147,dataset/origimg/org/image_top353.jpg,0.7700656056404114,0.0,0.28735230769230774,0.03247234752752905,362569.38185855903,6903.757566930724,0.7700656056404114,-1.0,-1.0,1.0,0.6482593417167664,0.3166666626930237,0.9333333373069763,0.9666666388511658,-1.0,1.0,0.949999988079071
148,dataset/origimg/org/image_top457.jpg,0.6745710372924805,0.0,0.327950625,0.05524303518912636,443255.85940287897,7781.405505771327,0.6745710372924805,-1.0,-1.0,-1.0,0.6745710372924805,0.17499999701976776,0.800000011920929,0.9750000238418579,-1.0,-1.0,0.9750000238418579
149,dataset/origimg/org/image_top197.jpg,0.7008975148200989,0.0,0.2227169230769231,0.05252264597854507,217615.6579780074,6554.069304037334,0.7008975148200989,-1.0,-1.0,0.831152081489563,0.9241606593132019,0.30000001192092896,0.8333333134651184,0.8999999761581421,-1.0,0.8500000238418579,1.0
150,dataset/origimg/org/image_top24.jpg,-1.0,0.0,0.397709,0.12170868558023273,657961.3563142021,11737.632019493696,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
151,dataset/origimg/org/image_top305.jpg,0.8586107492446899,0.0,0.17356076923076927,0.04743215424079339,505141.5972336667,8860.406316683688,0.8586107492446899,-1.0,-1.0,-1.0,0.8586107492446899,0.3333333432674408,0.9833333492279053,1.0,-1.0,-1.0,1.0
152,dataset/origimg/org/image_top133.jpg,0.6494975686073303,0.0,0.20683214285714285,0.06154059778628379,435583.1425898266,8248.2779686093,0.6494975686073303,-1.0,-1.0,1.0,0.4981321394443512,0.22499999403953552,1.0,1.0,-1.0,1.0,1.0
153,overall,0.3579011559486389,0.0,0.34093166641505057,0.07256547530685786,442345.196374265,8223.458143970927,0.6494975686073303,-1.0,-1.0,1.0,0.4981321394443512,0.22499999403953552,1.0,1.0,-1.0,1.0,1.0
